CODGEO,Libellé commune ou ARM,Région,Département,École maternelle,École maternelle avec cantine,École maternelle appartenant à un EP,École maternelle en RPIC,École maternelle de RPI dispersé,École maternelle de RPI dispersé avec cantine,École maternelle en RPIC appartenant à un EP,École élémentaire,École élémentaire avec cantine,École élémentaire avec classe pré-élémentaire,École élémentaire appartenant à un EP,École élémentaire en RPIC,École élémentaire de RPI dispersé,École élémentaire de RPI dispersé avec cantine,École élémentaire de RPI dispersé avec École pré-élémentaire,École élémentaire de RPI dispersé appartenant à un EP
43169,Saint-Austremoine,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43170,Saint-Beauzire,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43171,Saint-Bérain,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43172,Saint-Bonnet-le-Froid,84,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43173,Saint-Christophe-d'Allier,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43174,Saint-Christophe-sur-Dolaison,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43175,Saint-Cirgues,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43177,Saint-Didier-en-Velay,84,43,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
43178,Saint-Didier-sur-Doulon,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43180,Saint-Étienne-du-Vigan,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43181,Saint-Étienne-Lardeyrol,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43182,Saint-Étienne-sur-Blesle,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43183,Sainte-Eugénie-de-Villeneuve,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43184,Saint-Ferréol-d'Auroure,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43185,Sainte-Florine,84,43,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0
43186,Saint-Front,84,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43187,Saint-Geneys-près-Saint-Paulien,84,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43188,Saint-Georges-d'Aurac,84,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
43189,Saint-Georges-Lagricol,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43190,Saint-Germain-Laprade,84,43,1,1,0,0,0,0,0,4,3,2,0,0,0,0,0,0
43191,Saint-Géron,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43192,Saint-Haon,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43193,Saint-Hilaire,84,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
43194,Saint-Hostien,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43195,Saint-Ilpize,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43196,Saint-Jean-d'Aubrigoux,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43197,Saint-Jean-de-Nay,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43198,Saint-Jean-Lachalm,84,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43199,Saint-Jeures,84,43,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
43200,Saint-Julien-Chapteuil,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43201,Saint-Julien-d'Ance,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43202,Saint-Julien-des-Chazes,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43203,Saint-Julien-du-Pinet,84,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
43204,Saint-Julien-Molhesabate,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43205,Saint-Just-Malmont,84,43,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
43206,Saint-Just-près-Brioude,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43207,Saint-Laurent-Chabreuges,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43208,Sainte-Marguerite,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43210,Saint-Martin-de-Fugères,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43211,Saint-Maurice-de-Lignon,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43212,Saint-Pal-de-Chalencon,84,43,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
43213,Saint-Pal-de-Mons,84,43,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0
43214,Saint-Pal-de-Senouire,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43215,Saint-Paul-de-Tartas,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43216,Saint-Paulien,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43217,Saint-Pierre-du-Champ,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43218,Saint-Pierre-Eynac,84,43,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43219,Saint-Préjet-Armandon,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43220,Saint-Préjet-d'Allier,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43221,Saint-Privat-d'Allier,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43222,Saint-Privat-du-Dragon,84,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
43223,Saint-Romain-Lachalm,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43224,Sainte-Sigolène,84,43,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
43225,Saint-Vénérand,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43226,Saint-Vert,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43227,Saint-Victor-Malescours,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43228,Saint-Victor-sur-Arlanc,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43229,Saint-Vidal,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43230,Saint-Vincent,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43231,Salettes,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43232,Salzuit,84,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43233,Sanssac-l'Église,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43234,Saugues,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43236,La Séauve-sur-Semène,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43237,Sembadel,84,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
43238,Séneujols,84,43,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
43239,Siaugues-Sainte-Marie,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43240,Solignac-sous-Roche,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43241,Solignac-sur-Loire,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43242,Tailhac,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43244,Tence,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43245,Thoras,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43246,Tiranges,84,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43247,Torsiac,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43249,Valprivas,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43250,Vals-le-Chastel,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43251,Vals-près-le-Puy,84,43,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43252,Varennes-Saint-Honorat,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43253,Les Vastres,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43254,Vazeilles-Limandre,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43256,Venteuges,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43257,Vergezac,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43258,Vergongheon,84,43,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43259,Vernassal,84,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43260,Le Vernet,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43261,Vézézoux,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43262,Vieille-Brioude,84,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43263,Vielprat,84,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43264,Villeneuve-d'Allier,84,43,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
43265,Les Villettes,84,43,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
43267,Vorey,84,43,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43268,Yssingeaux,84,43,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44001,Abbaretz,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44002,Aigrefeuille-sur-Maine,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44003,Ancenis,52,44,1,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0
44005,Chaumes-en-Retz,52,44,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0
44006,Assérac,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44007,Avessac,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44009,Basse-Goulaine,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44010,Batz-sur-Mer,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44012,La Bernerie-en-Retz,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44013,Besné,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44014,Le Bignon,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44015,Blain,52,44,1,1,0,0,0,0,0,4,4,3,0,0,0,0,0,0
44016,La Boissière-du-Doré,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44017,Bonnoeuvre,52,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
44018,Bouaye,52,44,1,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0
44019,Bouée,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44020,Bouguenais,52,44,5,5,0,0,0,0,0,6,6,2,0,0,0,0,0,0
44021,Villeneuve-en-Retz,52,44,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0
44022,Boussay,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44023,Bouvron,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44024,Brains,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44025,Campbon,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44026,Carquefou,52,44,3,3,0,0,0,0,0,6,5,3,0,0,0,0,0,0
44027,Casson,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44028,Le Cellier,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44029,Divatte-sur-Loire,52,44,1,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0
44030,La Chapelle-des-Marais,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44031,La Chapelle-Glain,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44032,La Chapelle-Heulin,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44033,La Chapelle-Launay,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44035,La Chapelle-sur-Erdre,52,44,3,3,0,0,0,0,0,5,5,2,0,0,0,0,0,0
44036,Châteaubriant,52,44,4,4,1,0,0,0,0,6,6,2,1,0,0,0,0,0
44037,Château-Thébaud,52,44,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0
44038,Chauvé,52,44,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
44039,Cheix-en-Retz,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44041,La Chevrolière,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44043,Clisson,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44044,Conquereuil,52,44,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0
44045,Cordemais,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44046,Corsept,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44047,Couëron,52,44,5,5,0,0,0,0,0,7,7,1,0,0,0,0,0,0
44048,Couffé,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44049,Le Croisic,52,44,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
44050,Crossac,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44051,Derval,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44052,Donges,52,44,1,1,1,0,0,0,0,3,3,2,2,0,0,0,0,0
44053,Drefféac,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44054,Erbray,52,44,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0
44055,La Baule-Escoublac,52,44,2,2,0,0,0,0,0,6,6,4,0,0,0,0,0,0
44056,Fay-de-Bretagne,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44057,Fégréac,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44058,Fercé,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44061,Frossay,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44062,Le Gâvre,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44063,Gétigné,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44064,Gorges,52,44,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0
44065,Grand-Auverné,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44066,Grandchamps-des-Fontaines,52,44,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
44067,Guémené-Penfao,52,44,1,1,1,0,0,0,0,3,3,2,2,0,0,0,0,0
44068,Guenrouet,52,44,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0
44069,Guérande,52,44,0,0,0,0,0,0,0,7,7,6,0,0,0,0,0,0
44070,La Haie-Fouassière,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44071,Haute-Goulaine,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44072,Herbignac,52,44,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
44073,Héric,52,44,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
44074,Indre,52,44,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0
44075,Issé,52,44,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0
44076,Jans,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44077,Joué-sur-Erdre,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44078,Juigné-des-Moutiers,52,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44079,Le Landreau,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44080,Lavau-sur-Loire,52,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
44081,Legé,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44082,Ligné,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44083,La Limouzinière,52,44,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
44084,Le Loroux-Bottereau,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44085,Louisfert,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44086,Lusanger,52,44,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44087,Machecoul-Saint-Même,52,44,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0
44088,Maisdon-sur-Sèvre,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44089,Malville,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44090,La Marne,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44091,Marsac-sur-Don,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44092,Massérac,52,44,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
44093,Maumusson,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44094,Mauves-sur-Loire,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44095,La Meilleraye-de-Bretagne,52,44,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0
44096,Mésanger,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44097,Mesquer,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44098,Missillac,52,44,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44099,Moisdon-la-Rivière,52,44,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
44100,Monnières,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44101,La Montagne,52,44,2,2,0,0,0,0,0,3,3,1,0,0,0,0,0,0
44102,Montbert,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44103,Montoir-de-Bretagne,52,44,1,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0
44104,Montrelais,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44105,Mouais,52,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44106,Les Moutiers-en-Retz,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44107,Mouzeil,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44108,Mouzillon,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44109,Nantes,52,44,49,49,16,0,0,0,0,96,92,47,18,0,0,0,0,0
44110,Nort-sur-Erdre,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44111,Notre-Dame-des-Landes,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44112,Noyal-sur-Brutz,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44113,Nozay,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44114,Orvault,52,44,6,6,0,0,0,0,0,8,8,2,0,0,0,0,0,0
44115,Oudon,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44116,Paimboeuf,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44117,Le Pallet,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44118,Pannecé,52,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
44119,Paulx,52,44,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
44120,Le Pellerin,52,44,1,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0
44121,Petit-Auverné,52,44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
44122,Petit-Mars,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44123,Pierric,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44124,Le Pin,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44125,Piriac-sur-Mer,52,44,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44126,La Plaine-sur-Mer,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44127,La Planche,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44128,Plessé,52,44,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0
44129,Pontchâteau,52,44,1,1,0,0,0,0,0,4,4,3,0,0,0,0,0,0
44130,Pont-Saint-Martin,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44131,Pornic,52,44,1,1,0,0,0,0,0,6,6,5,0,0,0,0,0,0
44132,Pornichet,52,44,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0
44133,Port-Saint-Père,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44134,Pouillé-les-Côteaux,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44135,Le Pouliguen,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44136,Préfailles,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44137,Prinquiau,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44138,Puceul,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44139,Quilly,52,44,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44140,La Regrippière,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44141,La Remaudière,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44142,Remouillé,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44143,Rezé,52,44,7,7,0,0,0,0,0,13,13,6,0,0,0,0,0,0
44144,Riaillé,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44145,Rouans,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44146,Rougé,52,44,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
44148,Ruffigné,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44149,Saffré,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44150,Saint-Aignan-Grandlieu,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44151,Saint-André-des-Eaux,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44152,Sainte-Anne-sur-Brivet,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44153,Saint-Aubin-des-Châteaux,52,44,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0
44154,Saint-Brevin-les-Pins,52,44,1,1,0,0,0,0,0,4,3,4,0,0,0,0,0,0
44155,Saint-Colomban,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44156,Corcoué-sur-Logne,52,44,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
44157,Saint-Étienne-de-Mer-Morte,52,44,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
44158,Saint-Étienne-de-Montluc,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44159,Saint-Fiacre-sur-Maine,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44160,Saint-Géréon,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44161,Saint-Gildas-des-Bois,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44162,Saint-Herblain,52,44,10,8,3,0,0,0,0,17,15,8,3,0,0,0,0,0
44163,Vair-sur-Loire,52,44,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0
44164,Saint-Hilaire-de-Chaléons,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44165,Saint-Hilaire-de-Clisson,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44166,Saint-Jean-de-Boiseau,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44168,Saint-Joachim,52,44,2,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44169,Saint-Julien-de-Concelles,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44170,Saint-Julien-de-Vouvantes,52,44,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
44171,Saint-Léger-les-Vignes,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44172,Sainte-Luce-sur-Loire,52,44,2,2,0,0,0,0,0,5,5,3,0,0,0,0,0,0
44173,Saint-Lumine-de-Clisson,52,44,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0
44174,Saint-Lumine-de-Coutais,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44175,Saint-Lyphard,52,44,1,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0
44176,Saint-Malo-de-Guersac,52,44,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
44178,Saint-Mars-de-Coutais,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44179,Saint-Mars-du-Désert,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44180,Saint-Mars-la-Jaille,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44182,Saint-Michel-Chef-Chef,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44183,Saint-Molf,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44184,Saint-Nazaire,52,44,11,11,3,0,0,0,0,29,28,17,6,0,0,0,0,0
44185,Saint-Nicolas-de-Redon,52,44,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0
44186,Sainte-Pazanne,52,44,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
44187,Saint-Père-en-Retz,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44188,Saint-Philbert-de-Grand-Lieu,52,44,1,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0
44189,Sainte-Reine-de-Bretagne,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44190,Saint-Sébastien-sur-Loire,52,44,5,4,0,0,0,0,0,8,8,3,0,0,0,0,0,0
44191,Saint-Sulpice-des-Landes,52,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
44192,Saint-Viaud,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44193,Saint-Vincent-des-Landes,52,44,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0
44194,Sautron,52,44,1,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0
44195,Savenay,52,44,1,1,0,0,0,0,0,4,3,2,0,0,0,0,0,0
44196,Sévérac,52,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
44197,Sion-les-Mines,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44198,Les Sorinières,52,44,2,2,0,0,0,0,0,4,3,1,0,0,0,0,0,0
44199,Soudan,52,44,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
44200,Soulvache,52,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
